"","Area","Year","Week","State","Location","Total_Kes","Duration_of_Outbreak_in_day","Weekly_Rainfall","Weekly_Wind","Weekly_Humidity","Weekly_Solar_Radiation_Mjm2","Population"
"1377","Petaling",2014,53,"SELANGOR","Upm_Serdang_Kolej_17",117,47,75.7666666666667,0.533333333333333,1.83333333333333,14.43,1765495
"1378","Petaling",2014,51,"SELANGOR","Ss_22_Damansara___Aya",8,183,86.2142857142857,9.91428571428571,1.44285714285714,7.14428571428571,1765495
"1379","Petaling",2015,10,"SELANGOR","Seksyen_19_Flat_19_15A__Blok_1__5_",70,37,72.2714285714286,1.6,2.08571428571429,13.9028571428571,1765495
"1380","Petaling",2015,7,"SELANGOR","Bandar_Kinrara_5B",135,31,66.0142857142857,0,2.17142857142857,19.8757142857143,1765495
"1381","Petaling",2014,44,"SELANGOR","Pju_10_Apartment_Harmoni_2______D_E_F_G_H_J_K_T_S_R_",34,65,85.6142857142857,10.2571428571429,1.44285714285714,20.4728571428571,1765495
"1382","Petaling",2014,38,"SELANGOR","Usj_18_Subang_Jaya",135,33,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143,1765495
"1383","Petaling",2015,12,"SELANGOR","Ss_14_5",75,95,1.97142857142857,0,69.5,23.5771428571429,1765495
"1384","Petaling",2015,13,"SELANGOR","Pjs_9_1_Lagoon_Perdana___Rumah_Kedai",50,160,2.37142857142857,4.02857142857143,66.3857142857143,21.41,1765495
"1385","Petaling",2014,51,"SELANGOR","Usj_2_5",112,98,86.2142857142857,9.91428571428571,1.44285714285714,7.14428571428571,1765495
"1386","Petaling",2014,42,"SELANGOR","Usj_2_5",1,35,86.3428571428571,9.82857142857143,1.17142857142857,16.0042857142857,1765495
"1387","Petaling",2014,51,"SELANGOR","Pju_9_Sd_13_Apt_Sri_Meranti_1_Blok_A_B_C_D_E_F_G",100,97,86.2142857142857,9.91428571428571,1.44285714285714,7.14428571428571,1765495
"1388","Petaling",2014,38,"SELANGOR","Seksyen_7E_B_Pusat_Komersial_Jln_Aa7_Aa___Ac7_Ac___Jln_U7_U___Z7_Z",131,32,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143,1765495
"1389","Petaling",2014,36,"SELANGOR","Usj_14__Court_9_",124,33,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714,1765495
"1390","Petaling",2015,5,"SELANGOR","Seksyen_U16__Denai_Alam_Teres_L___Jln_U16_81___U16_88_",117,89,67.3857142857143,0,2.28571428571429,19.6985714285714,1765495
"1391","Petaling",2014,51,"SELANGOR","Pju_1_0_Saujana_Da_Nansara",84,88,86.2142857142857,9.91428571428571,1.44285714285714,7.14428571428571,1765495
"1392","Petaling",2014,36,"SELANGOR","Seksyen_6_Teres_A",146,33,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714,1765495
"1393","Petaling",2014,36,"SELANGOR","Pju_9_Sd_9",168,33,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714,1765495
"1394","Petaling",2014,39,"SELANGOR","Pju_10_Apartment_Lestari",123,143,85.7571428571429,22.6285714285714,1.51428571428571,20.7157142857143,1765495
"1395","Petaling",2014,51,"SELANGOR","Batu_13_Kg_Sri_Aman_Lorong_Bestari",114,79,86.2142857142857,9.91428571428571,1.44285714285714,7.14428571428571,1765495
"1396","Petaling",2014,39,"SELANGOR","Pju_8_Apt_Flora_Damansara_2
Blok_C__D__E__F",117,124,85.7571428571429,22.6285714285714,1.51428571428571,20.7157142857143,1765495
"1397","Petaling",2014,39,"SELANGOR","Ss_1_Kampung_Tunku",131,100,85.7571428571429,22.6285714285714,1.51428571428571,20.7157142857143,1765495
"1398","Petaling",2014,39,"SELANGOR","Ss_22_Damansara_Jaya",142,99,85.7571428571429,22.6285714285714,1.51428571428571,20.7157142857143,1765495
"1399","Petaling",2014,51,"SELANGOR","Seksyen_4_Teres_C___Jln_4_1A___1B__Jln_4_4A___4_6A",127,70,86.2142857142857,9.91428571428571,1.44285714285714,7.14428571428571,1765495
